"TOA5","250101","CR800","24913","CR800.Std.32.02","CPU:METEOROLOGICA CR800.CR8","51517","M1440"
"TIMESTAMP","RECORD","TempAire_Max","TempAire_TMx","TempAire_Min","TempAire_TMn","HumRel_Max","HumRel_TMx","HumRel_Min","HumRel_TMn","BattV_Max","BattV_TMx","BattV_Min","BattV_TMn","HR_NEMA_Max","Temp_NEMA_Max"
"TS","RN","Deg C","","Deg C","","%","","%","","Volts","","Volts","","%","Deg C"
"","","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","Max"
"2018-05-12 00:00:00",92,28.37,"2018-05-11 12:22:00",21.13,"2018-05-11 03:37:00",100,"2018-05-11 00:01:00",71.55,"2018-05-11 12:28:00",13.26,"2018-05-11 05:47:00",12.78,"2018-05-11 04:46:00",76.22,37.05
"2018-05-13 00:00:00",93,28.09,"2018-05-12 12:13:00",21.13,"2018-05-12 02:27:00",100,"2018-05-12 00:01:00",78.15,"2018-05-12 12:15:00",13.26,"2018-05-12 06:27:00",12.78,"2018-05-12 05:07:00",70.21,36.11
"2018-05-14 00:00:00",94,27.88,"2018-05-13 10:44:00",19.86,"2018-05-13 14:14:00",100,"2018-05-13 05:01:00",77.43,"2018-05-13 08:53:00",13.25,"2018-05-13 06:09:00",12.66,"2018-05-13 14:15:00",77.51,36.75
"2018-05-15 00:00:00",95,29.88,"2018-05-14 13:53:00",20.14,"2018-05-14 01:30:00",100,"2018-05-14 16:53:00",65.34,"2018-05-14 13:53:00",13.27,"2018-05-14 05:53:00",12.78,"2018-05-14 04:26:00",79.13,42.1
"2018-05-16 00:00:00",96,26.94,"2018-05-15 10:29:00",20.01,"2018-05-15 05:57:00",100,"2018-05-15 02:21:00",75.71,"2018-05-15 10:29:00",13.28,"2018-05-15 06:34:00",12.76,"2018-05-15 05:32:00",70.4,34.71
"2018-05-17 00:00:00",97,26.92,"2018-05-16 10:09:00",20.76,"2018-05-16 17:56:00",100,"2018-05-16 12:07:00",79.76,"2018-05-16 10:11:00",13.26,"2018-05-16 06:26:00",12.77,"2018-05-16 05:19:00",72.97,34.62
"2018-05-18 00:00:00",98,28.63,"2018-05-17 14:37:00",20.58,"2018-05-17 03:00:00",100,"2018-05-17 00:01:00",74.79,"2018-05-17 14:38:00",13.27,"2018-05-17 06:08:00",12.77,"2018-05-17 04:37:00",72.68,37.86
"2018-05-19 00:00:00",99,26.77,"2018-05-18 12:37:00",21.27,"2018-05-18 06:54:00",100,"2018-05-18 00:01:00",76.65,"2018-05-18 12:37:00",13.24,"2018-05-18 06:28:00",12.78,"2018-05-18 05:29:00",69.87,34.36
"2018-05-20 00:00:00",100,27.38,"2018-05-19 14:50:00",20.42,"2018-05-19 06:52:00",100,"2018-05-19 00:13:00",74.95,"2018-05-19 14:52:00",13.26,"2018-05-19 07:40:00",12.78,"2018-05-19 04:57:00",73.69,37.57
"2018-05-21 00:00:00",101,26.96,"2018-05-20 10:27:00",20.4,"2018-05-20 05:50:00",100,"2018-05-20 02:45:00",77.2,"2018-05-20 10:22:00",13.25,"2018-05-20 06:03:00",12.77,"2018-05-20 04:43:00",71.31,33.8
"2018-05-22 00:00:00",102,27.82,"2018-05-21 10:22:00",20.17,"2018-05-21 04:17:00",100,"2018-05-21 00:01:00",76.41,"2018-05-21 10:28:00",13.27,"2018-05-21 06:07:00",12.77,"2018-05-21 05:10:00",73.85,35.47
"2018-05-23 00:00:00",103,27.98,"2018-05-22 13:23:00",20.55,"2018-05-22 02:03:00",100,"2018-05-22 00:01:00",75.07,"2018-05-22 12:57:00",13.27,"2018-05-22 06:06:00",12.78,"2018-05-22 04:15:00",72.64,37.8
"2018-05-24 00:00:00",104,29.64,"2018-05-23 11:26:00",20.82,"2018-05-23 00:13:00",100,"2018-05-23 00:01:00",68.31,"2018-05-23 11:21:00",13.26,"2018-05-23 06:09:00",12.77,"2018-05-23 05:16:00",74.53,40.4
"2018-05-25 00:00:00",105,29.56,"2018-05-24 11:46:00",20.89,"2018-05-24 04:23:00",100,"2018-05-24 14:03:00",74.41,"2018-05-24 11:48:00",13.26,"2018-05-24 06:21:00",12.77,"2018-05-24 05:13:00",76.68,38.18
"2018-05-26 00:00:00",106,29.16,"2018-05-25 10:05:00",20.58,"2018-05-25 23:45:00",100,"2018-05-25 00:34:00",72.54,"2018-05-25 10:09:00",13.25,"2018-05-25 06:19:00",12.78,"2018-05-25 04:00:00",77.32,37.74
"2018-05-27 00:00:00",107,29.46,"2018-05-26 11:49:00",19.91,"2018-05-26 03:14:00",100,"2018-05-26 00:01:00",73.09,"2018-05-26 11:49:00",13.28,"2018-05-26 06:15:00",12.73,"2018-05-26 13:13:00",80.6,40.86
"2018-05-28 00:00:00",108,28.43,"2018-05-27 12:55:00",20.23,"2018-05-27 04:02:00",100,"2018-05-27 03:02:00",72.49,"2018-05-27 12:16:00",13.26,"2018-05-27 05:54:00",12.77,"2018-05-27 04:37:00",74.74,38.18
"2018-05-29 00:00:00",109,28.16,"2018-05-28 11:18:00",20.7,"2018-05-28 01:46:00",100,"2018-05-28 01:07:00",74.7,"2018-05-28 08:55:00",13.27,"2018-05-28 06:00:00",12.76,"2018-05-28 04:30:00",72.38,37.99
"2018-05-30 00:00:00",110,29.68,"2018-05-29 10:34:00",21.19,"2018-05-29 00:16:00",100,"2018-05-29 00:01:00",71.63,"2018-05-29 10:34:00",13.25,"2018-05-29 06:05:00",12.77,"2018-05-29 05:08:00",78.86,38.51
"2018-05-31 00:00:00",111,29.89,"2018-05-30 11:46:00",21.38,"2018-05-30 00:01:00",100,"2018-05-30 00:01:00",72.63,"2018-05-30 11:46:00",13.24,"2018-05-30 06:00:00",12.77,"2018-05-30 05:06:00",81,40.22
"2018-06-01 00:00:00",112,28.94,"2018-05-31 13:04:00",20.97,"2018-05-31 23:10:00",100,"2018-05-31 01:04:00",75.55,"2018-05-31 11:56:00",13.24,"2018-05-31 06:31:00",12.76,"2018-05-31 05:21:00",77.84,38.17
"2018-06-02 00:00:00",113,28.39,"2018-06-01 09:34:00",19.81,"2018-06-01 16:42:00",100,"2018-06-01 01:56:00",75.38,"2018-06-01 09:35:00",13.26,"2018-06-01 06:08:00",12.76,"2018-06-01 05:21:00",81.5,36.56
"2018-06-03 00:00:00",114,28.93,"2018-06-02 08:52:00",20.76,"2018-06-02 21:36:00",100,"2018-06-02 05:23:00",70.2,"2018-06-02 09:11:00",13.24,"2018-06-02 06:17:00",12.77,"2018-06-02 04:59:00",75.74,36.95
"2018-06-04 00:00:00",115,29.99,"2018-06-03 11:26:00",21.21,"2018-06-03 21:40:00",100,"2018-06-03 17:19:00",67.35,"2018-06-03 10:56:00",13.25,"2018-06-03 06:03:00",12.78,"2018-06-03 05:13:00",81.2,40.72
"2018-06-05 00:00:00",116,28.96,"2018-06-04 08:38:00",21.59,"2018-06-04 23:35:00",100,"2018-06-04 15:46:00",71.91,"2018-06-04 09:51:00",13.24,"2018-06-04 06:08:00",12.76,"2018-06-04 04:08:00",76.3,38.31
"2018-06-06 00:00:00",117,27.47,"2018-06-05 10:00:00",20.79,"2018-06-05 03:28:00",100,"2018-06-05 00:01:00",75.93,"2018-06-05 08:53:00",13.26,"2018-06-05 06:03:00",12.76,"2018-06-05 05:22:00",77.04,35.43
"2018-06-07 00:00:00",118,27.06,"2018-06-06 12:38:00",20.91,"2018-06-06 00:33:00",100,"2018-06-06 00:01:00",83.4,"2018-06-06 12:39:00",13.26,"2018-06-06 06:27:00",12.77,"2018-06-06 05:07:00",74.96,34.44
"2018-06-08 00:00:00",119,25.43,"2018-06-07 12:40:00",20.84,"2018-06-07 02:57:00",100,"2018-06-07 00:01:00",89.8,"2018-06-07 07:06:00",13.25,"2018-06-07 05:59:00",12.77,"2018-06-07 05:21:00",92.9,29.71
"2018-06-09 00:00:00",120,28.09,"2018-06-08 09:47:00",21.16,"2018-06-08 04:09:00",100,"2018-06-08 00:07:00",80.5,"2018-06-08 09:46:00",13.25,"2018-06-08 05:54:00",12.77,"2018-06-08 05:16:00",74.61,36.45
"2018-06-10 00:00:00",121,27.81,"2018-06-09 13:09:00",21.99,"2018-06-09 05:57:00",100,"2018-06-09 17:33:00",76.96,"2018-06-09 12:22:00",13.25,"2018-06-09 06:07:00",12.77,"2018-06-09 04:47:00",77.04,36.75
"2018-06-11 00:00:00",122,25.02,"2018-06-10 13:36:00",20.46,"2018-06-10 10:30:00",100,"2018-06-10 01:13:00",83.3,"2018-06-10 23:22:00",13.25,"2018-06-10 07:09:00",12.76,"2018-06-10 05:24:00",76.74,30.26
"2018-06-12 00:00:00",123,27.34,"2018-06-11 11:25:00",20.96,"2018-06-11 02:47:00",100,"2018-06-11 17:24:00",79.95,"2018-06-11 12:13:00",13.25,"2018-06-11 06:11:00",12.77,"2018-06-11 04:56:00",77.94,36.75
"2018-06-13 00:00:00",124,27.69,"2018-06-12 15:10:00",21.37,"2018-06-12 23:45:00",100,"2018-06-12 11:35:00",75.66,"2018-06-12 15:12:00",13.25,"2018-06-12 06:22:00",12.77,"2018-06-12 04:49:00",76.94,35.17
"2018-06-14 00:00:00",125,30.06,"2018-06-13 12:22:00",21.14,"2018-06-13 05:35:00",100,"2018-06-13 00:01:00",71.44,"2018-06-13 09:57:00",13.26,"2018-06-13 06:20:00",12.69,"2018-06-13 14:14:00",86.5,40.15
"2018-06-15 00:00:00",126,29.24,"2018-06-14 10:05:00",21,"2018-06-14 18:58:00",100,"2018-06-14 02:20:00",77.41,"2018-06-14 10:05:00",13.25,"2018-06-14 06:25:00",12.76,"2018-06-14 05:33:00",81,38.99
"2018-06-16 00:00:00",127,29.16,"2018-06-15 10:53:00",20.86,"2018-06-15 02:03:00",100,"2018-06-15 02:02:00",72.75,"2018-06-15 10:51:00",13.26,"2018-06-15 06:08:00",12.76,"2018-06-15 05:18:00",80.1,39.54
"2018-06-17 00:00:00",128,27.96,"2018-06-16 12:54:00",20.91,"2018-06-16 03:35:00",100,"2018-06-16 03:34:00",77.15,"2018-06-16 13:02:00",13.26,"2018-06-16 06:15:00",12.75,"2018-06-16 05:28:00",81.6,36.23
"2018-06-18 00:00:00",129,29.68,"2018-06-17 10:25:00",21.21,"2018-06-17 22:25:00",100,"2018-06-17 15:47:00",68.63,"2018-06-17 11:14:00",13.25,"2018-06-17 06:13:00",12.75,"2018-06-17 05:11:00",81.6,40.36
"2018-06-19 00:00:00",130,29.63,"2018-06-18 10:02:00",20.94,"2018-06-18 23:59:00",100,"2018-06-18 00:01:00",72.86,"2018-06-18 10:06:00",13.25,"2018-06-18 06:06:00",12.75,"2018-06-18 05:11:00",82,40.12
"2018-06-20 00:00:00",131,27.28,"2018-06-19 11:42:00",19.54,"2018-06-19 14:14:00",100,"2018-06-19 00:01:00",81.5,"2018-06-19 09:44:00",13.27,"2018-06-19 06:11:00",12.65,"2018-06-19 14:15:00",87.3,36.15
"2018-06-21 00:00:00",132,27.96,"2018-06-20 11:45:00",18.94,"2018-06-20 18:26:00",100,"2018-06-20 17:09:00",76.21,"2018-06-20 08:51:00",13.26,"2018-06-20 06:19:00",12.76,"2018-06-20 05:21:00",83.4,36.57
"2018-06-22 00:00:00",133,28.55,"2018-06-21 10:36:00",20.88,"2018-06-21 22:42:00",100,"2018-06-21 17:00:00",66.87,"2018-06-21 10:19:00",13.26,"2018-06-21 06:10:00",12.75,"2018-06-21 04:51:00",79.29,40.14
"2018-06-23 00:00:00",134,28.22,"2018-06-22 11:13:00",21.1,"2018-06-22 03:54:00",100,"2018-06-22 06:18:00",74.73,"2018-06-22 11:13:00",13.26,"2018-06-22 06:25:00",12.76,"2018-06-22 04:35:00",78.01,38.17
"2018-06-24 00:00:00",135,29.69,"2018-06-23 13:25:00",20.08,"2018-06-23 23:40:00",100,"2018-06-23 16:33:00",70.55,"2018-06-23 13:25:00",13.26,"2018-06-23 06:23:00",12.75,"2018-06-23 05:01:00",81.3,40.11
"2018-06-25 00:00:00",136,27.16,"2018-06-24 10:52:00",19.23,"2018-06-24 04:51:00",100,"2018-06-24 00:01:00",76.9,"2018-06-24 22:59:00",13.28,"2018-06-24 06:33:00",12.75,"2018-06-24 04:46:00",77.87,35.77
"2018-06-26 00:00:00",137,29.76,"2018-06-25 11:48:00",20.47,"2018-06-25 20:50:00",100,"2018-06-25 05:18:00",66.8,"2018-06-25 12:07:00",13.25,"2018-06-25 06:14:00",12.74,"2018-06-25 14:15:00",83.2,40.35
"2018-06-27 00:00:00",138,29.22,"2018-06-26 11:11:00",20.36,"2018-06-26 23:48:00",100,"2018-06-26 12:50:00",65.05,"2018-06-26 11:07:00",13.26,"2018-06-26 05:54:00",12.67,"2018-06-26 14:15:00",85,40.23
"2018-06-28 00:00:00",139,29.12,"2018-06-27 11:40:00",20.66,"2018-06-27 04:28:00",98.6,"2018-06-27 21:45:00",62.71,"2018-06-27 10:24:00",13.26,"2018-06-27 06:18:00",12.75,"2018-06-27 05:23:00",78.45,40.53
"2018-06-29 00:00:00",140,27.75,"2018-06-28 11:45:00",19.6,"2018-06-28 19:51:00",100,"2018-06-28 01:28:00",73.39,"2018-06-28 10:21:00",13.26,"2018-06-28 06:04:00",12.75,"2018-06-28 05:10:00",80.6,36.32
"2018-06-30 00:00:00",141,26.94,"2018-06-29 10:39:00",19.92,"2018-06-29 01:55:00",100,"2018-06-29 01:05:00",74.75,"2018-06-29 10:40:00",13.29,"2018-06-29 05:52:00",12.75,"2018-06-29 05:18:00",79.29,35.5
"2018-07-01 00:00:00",142,27.94,"2018-06-30 10:57:00",19.78,"2018-06-30 05:39:00",100,"2018-06-30 00:15:00",73.03,"2018-06-30 10:42:00",13.29,"2018-06-30 06:07:00",12.72,"2018-06-30 14:10:00",84.8,37.68
"2018-07-02 00:00:00",143,27.42,"2018-07-01 11:41:00",20.72,"2018-07-01 05:24:00",100,"2018-07-01 14:26:00",79.27,"2018-07-01 11:42:00",13.26,"2018-07-01 06:02:00",12.75,"2018-07-01 04:00:00",83.6,35.76
"2018-07-03 00:00:00",144,27.44,"2018-07-02 09:43:00",19.58,"2018-07-02 13:34:00",100,"2018-07-02 00:28:00",66.71,"2018-07-02 00:45:00",13.27,"2018-07-02 06:05:00",12.62,"2018-07-02 13:15:00",84.8,35.97
"2018-07-04 00:00:00",145,27.08,"2018-07-03 08:43:00",20.73,"2018-07-03 04:00:00",100,"2018-07-03 15:53:00",73.7,"2018-07-03 08:04:00",13.28,"2018-07-03 06:14:00",12.75,"2018-07-03 05:12:00",80.6,37.3
"2018-07-05 00:00:00",146,27.66,"2018-07-04 11:39:00",20.78,"2018-07-04 21:33:00",100,"2018-07-04 00:01:00",76.31,"2018-07-04 08:19:00",13.26,"2018-07-04 06:06:00",12.75,"2018-07-04 05:00:00",80.9,36.36
"2018-07-06 00:00:00",147,28.78,"2018-07-05 10:08:00",20.93,"2018-07-05 23:40:00",100,"2018-07-05 14:11:00",75.31,"2018-07-05 09:33:00",13.26,"2018-07-05 06:21:00",12.75,"2018-07-05 05:20:00",82,38.4
"2018-07-07 00:00:00",148,28.1,"2018-07-06 14:37:00",20.3,"2018-07-06 05:36:00",100,"2018-07-06 00:01:00",52.72,"2018-07-06 23:54:00",13.26,"2018-07-06 06:05:00",12.76,"2018-07-06 04:34:00",83.6,36.69
"2018-07-08 00:00:00",149,29.09,"2018-07-07 10:47:00",21.1,"2018-07-07 21:37:00",100,"2018-07-07 12:55:00",54.03,"2018-07-07 00:05:00",13.25,"2018-07-07 06:35:00",12.76,"2018-07-07 05:23:00",83.5,38.93
"2018-07-09 00:00:00",150,28.45,"2018-07-08 12:07:00",21.16,"2018-07-08 01:26:00",100,"2018-07-08 01:26:00",76.68,"2018-07-08 07:53:00",13.26,"2018-07-08 06:10:00",12.75,"2018-07-08 05:10:00",81.6,38.75
"2018-07-10 00:00:00",151,29.14,"2018-07-09 12:58:00",21.73,"2018-07-09 03:59:00",100,"2018-07-09 15:59:00",74.36,"2018-07-09 09:57:00",13.25,"2018-07-09 06:28:00",12.75,"2018-07-09 05:17:00",79.16,38.58
"2018-07-11 00:00:00",152,25.8,"2018-07-10 09:47:00",21.04,"2018-07-10 23:06:00",100,"2018-07-10 00:01:00",71.93,"2018-07-10 03:05:00",13.24,"2018-07-10 06:21:00",12.75,"2018-07-10 05:12:00",77.07,31.29
"2018-07-12 00:00:00",153,28.7,"2018-07-11 11:17:00",21.14,"2018-07-11 03:02:00",100,"2018-07-11 02:58:00",74.97,"2018-07-11 11:21:00",13.25,"2018-07-11 05:59:00",12.75,"2018-07-11 05:06:00",80.2,37.34
"2018-07-13 00:00:00",154,29.65,"2018-07-12 10:01:00",21.04,"2018-07-12 03:27:00",100,"2018-07-12 00:01:00",71.43,"2018-07-12 09:52:00",13.26,"2018-07-12 06:20:00",12.75,"2018-07-12 05:03:00",72.96,38.57
"2018-07-14 00:00:00",155,28.05,"2018-07-13 10:58:00",20.76,"2018-07-13 04:27:00",100,"2018-07-13 00:01:00",80.8,"2018-07-13 11:00:00",13.26,"2018-07-13 06:18:00",12.76,"2018-07-13 05:16:00",16.44,34.92
"2018-07-15 00:00:00",156,28.56,"2018-07-14 15:54:00",19.71,"2018-07-14 03:45:00",100,"2018-07-14 00:01:00",65.57,"2018-07-14 10:07:00",13.27,"2018-07-14 06:19:00",12.76,"2018-07-14 05:25:00",17.16,36.71
"2018-07-16 00:00:00",157,29.09,"2018-07-15 11:17:00",21.31,"2018-07-15 00:25:00",100,"2018-07-15 00:20:00",76.4,"2018-07-15 10:33:00",13.25,"2018-07-15 06:34:00",12.76,"2018-07-15 05:21:00",17.76,37.52
"2018-07-17 00:00:00",158,28.47,"2018-07-16 13:00:00",21.1,"2018-07-16 23:44:00",100,"2018-07-16 00:01:00",77.4,"2018-07-16 12:20:00",13.25,"2018-07-16 08:07:00",12.76,"2018-07-16 06:22:00",18.43,36.44
"2018-07-18 00:00:00",159,29.08,"2018-07-17 12:23:00",21.43,"2018-07-17 04:04:00",100,"2018-07-17 17:10:00",73.59,"2018-07-17 09:08:00",13.25,"2018-07-17 06:20:00",12.77,"2018-07-17 04:40:00",18.72,36.09
"2018-07-19 00:00:00",160,29.83,"2018-07-18 10:40:00",21.34,"2018-07-18 22:16:00",100,"2018-07-18 00:01:00",68.94,"2018-07-18 10:42:00",13.25,"2018-07-18 06:26:00",12.77,"2018-07-18 05:07:00",20.33,39.13
"2018-07-20 00:00:00",161,29.18,"2018-07-19 11:21:00",20.48,"2018-07-19 05:51:00",100,"2018-07-19 06:00:00",63.6,"2018-07-19 01:10:00",13.26,"2018-07-19 06:49:00",12.76,"2018-07-19 05:15:00",20.54,38.99
"2018-07-21 00:00:00",162,27.19,"2018-07-20 13:51:00",20.98,"2018-07-20 00:32:00",100,"2018-07-20 00:01:00",67.38,"2018-07-20 07:44:00",13.25,"2018-07-20 06:25:00",12.76,"2018-07-20 05:37:00",21.55,34.89
"2018-07-22 00:00:00",163,28.18,"2018-07-21 13:12:00",20.61,"2018-07-21 05:20:00",100,"2018-07-21 00:01:00",79.03,"2018-07-21 11:49:00",13.27,"2018-07-21 06:08:00",12.75,"2018-07-21 05:17:00",22.2,35.31
"2018-07-23 00:00:00",164,28.61,"2018-07-22 12:20:00",20.76,"2018-07-22 06:40:00",100,"2018-07-22 00:13:00",67.39,"2018-07-22 06:15:00",13.26,"2018-07-22 06:16:00",12.76,"2018-07-22 04:45:00",23.85,36.69
"2018-07-24 00:00:00",165,27.43,"2018-07-23 11:23:00",19.98,"2018-07-23 05:44:00",100,"2018-07-23 00:01:00",79.85,"2018-07-23 11:19:00",13.28,"2018-07-23 06:18:00",12.76,"2018-07-23 05:26:00",24.19,35.2
"2018-07-25 00:00:00",166,30.02,"2018-07-24 10:43:00",20.54,"2018-07-24 05:02:00",100,"2018-07-24 01:11:00",66.47,"2018-07-24 10:43:00",13.26,"2018-07-24 06:17:00",12.77,"2018-07-24 05:26:00",24.94,39.57
"2018-07-26 00:00:00",167,29.02,"2018-07-25 10:22:00",19.77,"2018-07-25 22:31:00",100,"2018-07-25 00:01:00",72.09,"2018-07-25 10:17:00",13.26,"2018-07-25 06:10:00",12.76,"2018-07-25 05:18:00",27.44,37.43
"2018-07-27 00:00:00",168,28.64,"2018-07-26 12:46:00",20.18,"2018-07-26 02:03:00",100,"2018-07-26 00:51:00",75.96,"2018-07-26 10:02:00",13.27,"2018-07-26 06:18:00",12.76,"2018-07-26 05:33:00",29.4,37.35
"2018-07-28 00:00:00",169,26.74,"2018-07-27 10:20:00",20.54,"2018-07-27 17:04:00",100,"2018-07-27 00:29:00",65.72,"2018-07-27 22:57:00",13.26,"2018-07-27 06:41:00",12.76,"2018-07-27 05:12:00",28.2,33.95
"2018-07-29 00:00:00",170,27.34,"2018-07-28 11:04:00",19.69,"2018-07-28 01:37:00",100,"2018-07-28 01:03:00",72.34,"2018-07-28 00:04:00",13.26,"2018-07-28 06:11:00",12.77,"2018-07-28 05:31:00",28.64,35.83
"2018-07-30 00:00:00",171,28.24,"2018-07-29 10:39:00",20.55,"2018-07-29 19:53:00",100,"2018-07-29 00:01:00",69.81,"2018-07-29 23:10:00",13.28,"2018-07-29 06:06:00",12.76,"2018-07-29 04:58:00",31.14,36.41
"2018-07-31 00:00:00",172,28.92,"2018-07-30 10:08:00",21.22,"2018-07-31 00:00:00",100,"2018-07-30 14:39:00",63.06,"2018-07-30 10:01:00",13.25,"2018-07-30 06:19:00",12.77,"2018-07-30 05:00:00",29.76,37.47
"2018-08-01 00:00:00",173,29.31,"2018-07-31 10:04:00",20.39,"2018-07-31 21:23:00",100,"2018-07-31 00:01:00",70.75,"2018-07-31 09:28:00",13.26,"2018-07-31 06:11:00",12.76,"2018-07-31 05:34:00",32.73,37.52
"2018-08-02 00:00:00",174,28.85,"2018-08-01 12:55:00",20.08,"2018-08-01 19:04:00",100,"2018-08-01 00:01:00",77.25,"2018-08-01 12:56:00",13.28,"2018-08-01 06:24:00",12.76,"2018-08-01 05:13:00",34.76,37.06
"2018-08-03 00:00:00",175,26.83,"2018-08-02 11:34:00",19.68,"2018-08-02 03:18:00",100,"2018-08-02 00:35:00",80.4,"2018-08-02 11:25:00",13.28,"2018-08-02 06:25:00",12.75,"2018-08-02 04:21:00",32.95,33.92
"2018-08-04 00:00:00",176,27.89,"2018-08-03 11:47:00",20.05,"2018-08-03 04:20:00",100,"2018-08-03 00:01:00",74.73,"2018-08-03 11:50:00",13.28,"2018-08-03 06:20:00",12.75,"2018-08-03 04:54:00",34.35,36.74
"2018-08-05 00:00:00",177,28.44,"2018-08-04 09:56:00",20.84,"2018-08-04 02:55:00",100,"2018-08-04 13:13:00",66.73,"2018-08-04 23:47:00",13.26,"2018-08-04 06:18:00",12.75,"2018-08-04 04:57:00",36.35,37.6
"2018-08-06 00:00:00",178,28.52,"2018-08-05 12:40:00",20.4,"2018-08-05 00:53:00",100,"2018-08-05 00:44:00",67.66,"2018-08-05 00:02:00",13.25,"2018-08-05 06:16:00",12.76,"2018-08-05 05:20:00",35.11,36.68
"2018-08-07 00:00:00",179,28.9,"2018-08-06 11:15:00",20.39,"2018-08-06 04:43:00",100,"2018-08-06 00:01:00",72.75,"2018-08-06 11:07:00",13.27,"2018-08-06 06:06:00",12.75,"2018-08-06 04:55:00",36.99,38.13
"2018-08-08 00:00:00",180,28.86,"2018-08-07 14:10:00",21.07,"2018-08-07 05:01:00",100,"2018-08-07 00:29:00",76.25,"2018-08-07 14:16:00",13.26,"2018-08-07 08:32:00",12.75,"2018-08-07 05:38:00",37.2,37.79
"2018-08-09 00:00:00",181,29.38,"2018-08-08 11:33:00",21.13,"2018-08-08 04:32:00",100,"2018-08-08 04:27:00",73.8,"2018-08-08 12:32:00",13.25,"2018-08-08 06:27:00",12.75,"2018-08-08 05:24:00",38.21,38.46
"2018-08-10 00:00:00",182,27.76,"2018-08-09 10:26:00",20.83,"2018-08-09 22:00:00",100,"2018-08-09 00:46:00",63.96,"2018-08-10 00:00:00",13.24,"2018-08-09 06:04:00",12.75,"2018-08-09 05:28:00",39.85,34.99
"2018-08-11 00:00:00",183,28.78,"2018-08-10 10:37:00",20.25,"2018-08-10 20:37:00",100,"2018-08-10 00:39:00",65.04,"2018-08-10 00:01:00",13.25,"2018-08-10 06:21:00",12.7,"2018-08-10 14:14:00",43.23,35.66
"2018-08-12 00:00:00",184,26.89,"2018-08-11 12:03:00",21.3,"2018-08-11 07:06:00",100,"2018-08-11 14:11:00",78.37,"2018-08-11 07:28:00",13.26,"2018-08-11 07:21:00",12.74,"2018-08-11 06:03:00",40.53,33.97
"2018-08-13 00:00:00",185,30.35,"2018-08-12 11:17:00",20.4,"2018-08-12 16:28:00",100,"2018-08-12 05:25:00",68.7,"2018-08-12 11:02:00",13.25,"2018-08-12 06:26:00",12.75,"2018-08-12 04:49:00",45.87,40.04
"2018-08-14 00:00:00",186,28.3,"2018-08-13 11:45:00",20,"2018-08-13 21:58:00",100,"2018-08-13 04:05:00",75.04,"2018-08-13 11:45:00",13.26,"2018-08-13 06:38:00",12.74,"2018-08-13 05:31:00",72.81,37.4
"2018-08-15 00:00:00",187,27.85,"2018-08-14 10:43:00",20.5,"2018-08-14 07:04:00",100,"2018-08-14 12:19:00",65.43,"2018-08-14 05:36:00",13.25,"2018-08-14 06:19:00",12.75,"2018-08-14 05:32:00",46.82,36.18
"2018-08-16 00:00:00",188,29.86,"2018-08-15 13:19:00",19.92,"2018-08-15 15:25:00",100,"2018-08-15 15:05:00",61.58,"2018-08-15 09:28:00",13.27,"2018-08-15 06:18:00",12.76,"2018-08-15 05:23:00",52.23,39.31
"2018-08-17 00:00:00",189,29.01,"2018-08-16 12:08:00",20.54,"2018-08-16 02:59:00",100,"2018-08-16 00:17:00",72.88,"2018-08-16 12:04:00",13.28,"2018-08-16 06:03:00",12.75,"2018-08-16 04:51:00",49.49,38.12
"2018-08-18 00:00:00",190,30,"2018-08-17 13:33:00",20.99,"2018-08-17 03:51:00",100,"2018-08-17 00:37:00",72.84,"2018-08-17 13:34:00",13.26,"2018-08-17 06:34:00",12.75,"2018-08-17 05:15:00",49.12,37.25
"2018-08-19 00:00:00",191,28.74,"2018-08-18 12:00:00",21.23,"2018-08-18 03:14:00",100,"2018-08-18 00:01:00",77.96,"2018-08-18 11:52:00",13.26,"2018-08-18 06:00:00",12.75,"2018-08-18 05:17:00",48.03,35.74
"2018-08-20 00:00:00",192,28.66,"2018-08-19 09:09:00",19.71,"2018-08-19 12:44:00",100,"2018-08-19 00:01:00",78.53,"2018-08-19 08:47:00",13.25,"2018-08-19 06:00:00",12.75,"2018-08-19 04:30:00",54.61,36.54
"2018-08-21 00:00:00",193,28.74,"2018-08-20 11:38:00",20.78,"2018-08-20 03:59:00",100,"2018-08-20 00:01:00",70.34,"2018-08-20 11:16:00",13.28,"2018-08-20 06:11:00",12.75,"2018-08-20 05:24:00",48.93,38.31
"2018-08-22 00:00:00",194,29.56,"2018-08-21 11:34:00",21.25,"2018-08-21 04:53:00",100,"2018-08-21 00:01:00",68.63,"2018-08-21 11:16:00",13.26,"2018-08-21 06:28:00",12.75,"2018-08-21 05:32:00",50.01,39.51
"2018-08-23 00:00:00",195,31.03,"2018-08-22 11:14:00",20.95,"2018-08-22 23:34:00",100,"2018-08-22 00:01:00",70.3,"2018-08-22 00:24:00",13.24,"2018-08-22 06:19:00",12.74,"2018-08-22 05:01:00",52.46,40.02
"2018-08-24 00:00:00",196,28.68,"2018-08-23 12:24:00",20.62,"2018-08-23 00:48:00",100,"2018-08-23 00:03:00",77.73,"2018-08-23 12:24:00",13.26,"2018-08-23 06:45:00",12.63,"2018-08-23 14:15:00",55.76,36.78
